place_id,lat,lng,name,location
1179,46.58943905,-112.0059251,Lewis & Clark County Health Department,"Helena, MT"
1180,53.12238109,-6.51055008,The Lake House,null
1181,46.23868552,-119.2342275,Sundown Sport and Marine,"Richland, WA"
1182,33.30550128,-112.0525549,Chevron,"Phoenix, AZ"
1183,-34.5816735,-58.44262421,To Restaurante,Buenos Aires
1184,-31.54161057,-68.51093287,Hotel America,San Juan
1185,8.3648384,-80.12622525,DeCameron,null
1186,29.64661832,-95.22163428,Walgreens,"Houston, TX"
1187,-36.87806725,174.7645265,Mt Eden lookout,Auckland
1188,46.76221803,8.290042733,Fruttpark,null
1189,48.70864179,9.653242182,ejgp,Goppingen
1190,-26.13074493,27.97645771,The Bread Basket,Johannesburg
1191,-26.13119471,27.97642743,Founders Grill,Johannesburg
1192,48.01588067,11.58978878,Kindergarten Villa Regenbogen,Oberhaching
1193,53.91687661,15.1988554,Fryzjer M\\u0119ski,Gryfice
1194,50.2903418,8.976111083,einsA,Altenstadt
1195,53.17462408,-6.52894639,West Wicklow House,Blessington
1196,50.29102935,9.108931767,Parf\\u00fcmerie & Kosmetik Philippi,B\\u00fcdingen
1197,53.99577794,-1.541765928,The Lawrance,null
1198,7.824122933,98.29889183,Be My Guest,Ban Karon
1199,37.62370967,-84.57767137,ST. William Catholic Church,"Lancaster, KY"
1200,37.62519798,-84.57982622,Family Dollar,"Lancaster, KY"
1201,51.13136012,8.226115108,Lenne fewo Stockhausen,Schmallenberg
1202,37.62916128,-84.58064653,NAPA auto parts store,"Lancaster, KY"
1203,37.6292029,-84.5806643,NAPA auto parts store,"Lancaster, KY"
1204,41.37102748,-81.98690808,Creekside Tavern,OH
1205,-34.58624859,-58.42434883,Don Julio,Buenos Aires
1206,50.95884233,3.635044992,Dokter Kris,Nazareth
1207,37.95378123,-84.52734548,S and S Tires,"Nicholasville, KY"
1208,37.95798368,-84.50493968,Veterans Park Baseball Complex,"Lexington, KY"
1209,52.61762495,10.0459955,Axel Bruns Schule BBS2,Celle
1210,50.92975415,3.640286028,Apotheek Asper,Gavere
1211,41.63130855,-87.64089988,Riverdale Auto,"Chicago, IL"
1212,45.7822741,-108.5060701,The Soup Place,"Billings, MT"
1213,51.02785903,5.53069755,Gregory's,Opglabbeek
1214,38.79218348,-121.3132975,Web Events Global,"Roseville, CA"
1215,48.6747834,15.189103,My Parents Home,null
1216,25.64541578,-100.2862957,El Barco Regiomontano,"Monterrey, Nuevo Leon"
1217,38.92519697,-77.52017303,Fractured Prune,"Chantilly, VA"
1218,52.3113976,12.74183929,Chalet Mamma,Lehnin
1219,42.02580985,-91.65043831,Harding Middle School,"Cedar Rapids, IA"
1220,41.15787464,-85.47294869,YMCA,"Columbia City, IN"
1221,34.76696177,-77.38421978,Aji Ichiban,"Jacksonville, NC"
1222,39.78668417,-89.64420865,Sushi & Fry,"Springfield, IL"
1223,40.48170208,-111.8265802,Optimal Wellness Center,"Draper, UT"
1224,-45.2556411,169.3924609,Courthouse Caf\\u00e9 & Bar,Alexandra
1225,39.12289955,-120.9127996,Zorichak Cabin,"Colfax, CA"
1226,10.75220233,122.5547888,Gran Plains Subdivision,Iloilo City
1227,51.36656242,6.74116426,EKZ,Duisburg
1228,50.29185488,9.116684567,B\\u00fcdinger Confiserie,B\\u00fcdingen
1229,50.82020121,5.18466621,De Bink,Saint-Trond
1230,43.24644532,-73.83341432,Stewart's,"Corinth, NY"
1231,17.36679655,78.48931753,NEEDS Bakery,"Hyderabad, Andhra Pradesh"
1232,59.35180617,24.61139202,Bao Jian Restaurant,Laagri
1233,42.71323442,-83.02978635,Comerica,"Washington, MI"
1234,55.39837928,12.83981233,Mormor & Morfar,Falsterbo
1235,40.76814931,-73.98128557,Landmarc,"New York, NY"
1236,55.661572,8.344555,Min onde stedfars hytte,null
1237,38.67602978,-94.80620858,Home,"Paola, KS"
1238,8.364450783,-80.12896238,Fiesta Casino En DeCameron,null
1239,29.23023832,-81.05092662,Gina's 6th St. Deli,"Holly Hill, FL"
1240,42.73363252,-82.9611218,Davis Cemetery,"Ray, MI"
1241,38.87885229,-77.39784479,Manhattan Bagel,"Fairfax, VA"
1242,26.00880037,-80.39479257,Latin Cafe Bakery,"Hollywood, FL"
1243,51.36161463,1.026772767,The New Inn,null
1244,51.36134512,1.026497833,The Fountain,null
1245,38.89633695,-77.42418765,Chepita's House,"Chantilly, VA"
1246,38.89639707,-77.4242571,A1 Dollar,"Chantilly, VA"
1247,38.8964293,-77.42424367,Family And Cosmetic Dentistry,"Chantilly, VA"
1248,51.3596503,1.02376295,Shobab,null
1249,51.3597035,1.02424475,Royal Naval Reserve,null
1250,38.89657808,-77.42448685,Flower Gallery Of Chantilly,"Chantilly, VA"
1251,38.89660965,-77.4245907,Dan's Golf Shop,"Chantilly, VA"
1252,38.89670838,-77.42478048,Game Parlor,"Chantilly, VA"
1253,38.89678295,-77.42497788,Fujian Japanese Restaurant,"Chantilly, VA"
1254,38.89678123,-77.42513743,Factory Card Outlet,"Chantilly, VA"
1255,51.04445153,-114.0781868,Flatlands Cafe,Calgary
1256,38.91065531,-94.3821941,Potters Haven,"Lees Summit, MO"
1257,44.85649842,13.83463662,Puljanka,Pluj
1258,37.76964496,-122.4155027,Rainbow Grocery CoOp,"San Francisco, CA"
1259,37.78543921,-122.3966798,Mehfil,"San Francisco, CA"
1260,39.58155197,-84.3195076,Gross Lumber Co.,"Carlisle, OH"
1261,40.02506122,-93.53098233,Dead Heart Of BFE,"Laredo, MO"
1262,39.58148175,-84.31945068,T-n-T's Burger Shack,"Carlisle, OH"
1263,48.04020658,-122.4092227,Good Cheer Thrift Store,"Langley, WA"
1264,59.41271628,17.80559417,Nearby Spot,null
1265,41.70923288,-71.45065316,Domino's,"Warwick, RI"
1266,48.00987572,-122.5286293,Payless Foods,"Freeland, WA"
1267,48.0106461,-122.5298027,Ace Hardware ,"Freeland, WA"
1268,42.2889241,-83.8119328,Ann Arbor Acura,"Ann Arbor, MI"
1269,38.89556711,-76.99514866,Kenny's BBQ,Washington
1270,51.04316389,3.73463129,My Crib,Ghent
1271,18.91440152,-99.23705577,Pasteleria Helen,"Cuernavaca, Morelos"
1272,42.45556063,-83.79984952,CVS Pharmacy,"Brighton, MI"
1273,46.14076012,-64.87158596,A&W,Moncton
1274,20.59164922,-100.3944258,La Fuente Michuacana,"Queretaro, Queretaro de Arteaga"
1275,42.6228994,-73.11269507,PNA,"Adams, MA"
1276,33.97084443,-118.1051093,Tacos miranda ,"Pico Rivera, CA"
1277,30.1795968,-95.49060623,Clover Park,"Spring, TX"
1278,9.03124842,-79.53335225,Banco General,El Pe\\u00f1\\u00f3n
1279,40.72482812,-74.41345351,In-Laws' House (of Ill-repute),"Chatham, NJ"
1280,32.17811505,-110.8697925,Jonathan's Cork,"Tucson, AZ"
1281,34.27433862,-118.7518816,Lopez Residence,"Simi Valley, CA"
1282,50.28984538,8.984694567,Metzgerei Stroh,Altenstadt
1283,52.1569965,8.845731117,MyTribe's Cave,Vlotho
1284,51.59217493,6.914600817,Sch\\u00e4fer,Bottrop
1285,53.0421613,8.5937222,G\\u00fclcan Abali,Delmenhorst
1286,52.16001423,8.846586783,Restaurant Helena,Vlotho
1287,52.1601192,8.846668,Marktkauf,Vlotho
1288,57.80020022,15.71519523,ICA Wohlfarts,Vimmerby
1289,45.74502862,16.00049257,Amis,Zagreb
1290,50.81285452,5.19168078,Bistro Botrali,Saint-Trond
1291,50.96223521,5.49812185,Le Delice,Genck
1292,43.2459139,-73.83412242,Cumberland Farms,"Corinth, NY"
1293,51.50689941,14.64244723,Evangelische Kirche,Wei\\u00dfwasser
1294,40.20517587,-93.12837838,Saint Marys Catholic Church,"Milan, MO"
1295,59.41006242,24.69284618,Tammsaare 98,Tallinn
1296,40.20689552,-93.11695568,Richardsons Supermarket,"Milan, MO"
1297,38.20276465,-92.83885757,US Bank,MO
1298,40.20235303,-93.12421932,Flor De Mexico,"Milan, MO"
1299,64.69109046,21.21093761,Tina Och Nisses Hem,Skelleftea
1300,8.97976684,-79.52864265,Riba Smith,Panama City
1301,37.06015632,-93.2955401,Cloud Nine,"Nixa, MO"
1302,55.40881075,12.86267035,The Veal Recidence,Skanor med Falsterbo
1303,48.42420478,9.43032935,Familie\\u00a0Schmid,M\\u00fcnsingen
1304,42.48880832,-72.18592644,Petersham Country Store,"Petersham, MA"
1305,42.40256007,-72.17331472,Misty Brook Farm,"Barre, MA"
1306,36.0384838,-79.19249962,Chestnut Ridge Camp and Retreat center,"Efland, NC"
1307,32.31426605,-110.9756544,Quail Canyon Golf Course,"Tucson, AZ"
1308,46.22623222,-63.21960573,Greco Pizza / Capt. Sub,Cornwall
1309,31.5407838,-97.14310343,Accucast Waterworks & Castings,"Waco, TX"
1310,48.48968945,14.9602115,Santa Claus' Iglo,Arbesbach
1311,51.66820672,-0.70229495,The Mandarin Duck,Holmer Green
1312,38.83451807,-77.06010096,The Aspen,"Alexandria, VA"
1313,48.59670162,15.22830932,Zissy's Home,null
1314,40.72400398,-73.52105118,St. Bernards,NY
1315,41.46300195,-82.17331743,Scorchers,"Lorain, OH"
1316,40.20168023,-93.13292503,Sullivan County Memorial Hospital,"Milan, MO"
1317,40.2014298,-93.1255023,The Milan Standard,"Milan, MO"
1318,39.5846804,-84.31752618,Carlisle Baseball Fields,"Carlisle, OH"
1319,41.4662068,-82.1798838,First Congregational Church,"Lorain, OH"
1320,30.03345503,-89.93238043,The In-Laws,"New Orleans, LA"
1321,42.79889047,-71.55994117,Lilac Blossom,"Hollis, NH"
1322,27.95390478,-82.25290558,Holy Innocence Episcopal Church,"Valrico, FL"
1323,43.24451498,-73.83149385,Stewart's,"Corinth, NY"
1324,32.98461525,-97.1266201,Mom and Dad's House,TX
1325,53.84386187,-3.0026617,The Edge,Poulton le Fylde
1326,40.20182367,-93.12373597,Caseys,"Milan, MO"
1327,52.04151332,5.66721677,Cafe Premier,Ede
1328,39.10389858,-84.62151277,Bailey Place,"Cincinnati, OH"
1329,40.32074367,-79.39484412,Latrobe Hospital,"Latrobe, PA"
1330,32.82687836,-79.82090997,The Old Home,"Mount Pleasant, SC"
1331,35.89866936,-77.54433602,"First Presbiterian Church, Tarboro","Tarboro, NC"
1332,41.20053142,-73.96739257,Saint Peters Church,"Haverstraw, NY"
1333,46.21849761,-119.247424,Geluso Residence,"Richland, WA"
1334,46.77730852,9.65924125,Alpenhof,Arosa Bahnhof
1335,46.77730852,9.65924125,Maissen Ferienwohnungen,Arosa Bahnhof
1336,11.60274407,99.68267813,Jack's Restaurant,Ban Huai Yang
1337,50.96567545,5.500132283,Pizzeria Da Sandra,Genck
1338,14.5364449,120.9792048,Pier 1 MOA,Pasay City
1339,59.48281639,18.29711788,Hos Mamma,Akersberga
1340,22.40618125,113.9693599,Fung,Tuen Mun
1341,42.01699149,-73.33994907,Geer,"North Canaan, CT"
1342,33.97700992,-118.0378164,Print Masters,"Whittier, CA"
1343,54.87561618,-7.588542,My House,null
1344,37.5423243,-122.0423709,IHOP,"Newark, CA"
1345,37.53277081,126.9027008,My Home,Seoul
1346,37.55104965,126.9217248,\\ud638\\ubc14\\u3131,Seoul
1347,36.87248909,-4.17615222,Verdugo,Vi\\u00f1uela
1348,41.96720233,-87.70846172,George Pita Kabob,"Chicago, IL"
1349,34.61626102,-98.16843642,The Hansons Sledin Hill,"Comanche, OK"
1350,43.31749469,6.46788233,Galerie Aalders,La Garde-Freinet
1351,44.7333417,-85.60282,China Fair,"Traverse City, MI"
1352,41.00782776,-73.68388653,Rye Ridge Condominiums,"Port Chester, NY"
1353,33.8703254,-118.0829133,Ambala Dhaba,"Artesia, CA"
1354,52.14941912,8.857576517,Hans Schwarze Schule,Vlotho
1355,52.14089392,8.857803117,Waldfreibad Valdorf,Vlotho
1356,50.99705922,9.366391897,Metallbau Freund,Homberg
1357,49.42062759,9.17234712,Gr\\u00fcner Baum,Fahrenbach
1358,51.81792468,-0.667160367,White Lion,Marsworth
1359,51.81810618,-0.66725235,Bluebells,Marsworth
1360,58.9224273,23.62042082,Uuem\\u00f5isa Tall,Haapsalu
1361,51.7247874,5.8243676,Beers,Beers
1362,35.44218667,-80.8612754,Great Clips,"Huntersville, NC"
1363,35.44209447,-80.86131832,Dragon Express,"Huntersville, NC"
1364,35.4423174,-80.86112235,VH Nails And Spa,"Huntersville, NC"
1365,43.24908675,5.389523506,McDonald's Bonneveine,Marseille
1366,35.44531967,-80.88072379,Bath & Body Works,"Huntersville, NC"
1367,-31.41531926,-64.18278491,El Quijote,Cordoba
1368,35.50232613,-80.84978802,Caribbean Breeze Tanning,"Davidson, NC"
1369,40.23063067,-75.13277643,Wegmans,"Warrington, PA"
1370,59.49695972,18.06791524,Morbror Jaans Kodu,Taby
1371,38.88051852,-77.39947021,Carpet One,"Fairfax, VA"
1372,38.88033478,-77.39958286,Hollywood Tans,"Fairfax, VA"
1373,44.31340338,-69.79762105,Bagel Mainea,"Augusta, ME"
1374,58.94069522,23.58208487,Uuem\\u00f5isa Konsum,Haapsalu
1375,38.7592435,-77.58122367,Anderson Crib,"Bristow, VA"
1376,35.97936607,-77.80687183,Hibachi And Sushi Chinese Buffett,"Rocky Mount, NC"
1377,31.84440517,-81.60619735,Hibbit Sports,"Hinesville, GA"
1378,48.00971422,-122.5274599,US Post Office ,"Freeland, WA"
1379,40.20198068,-93.12540425,UMB bank,"Milan, MO"
1380,33.97350517,-118.0371898,Masonic Lodge,"Whittier, CA"
1381,40.19872878,-93.12600553,Milan C-II,"Milan, MO"
1382,40.20118095,-93.12526618,Post Office,"Milan, MO"
1383,52.5791648,13.8755151,Vilantis,Strausberg
1384,40.19875493,-93.13136095,Milan Pool,"Milan, MO"
1385,40.2023281,-93.12530977,Sullivan County Courthouse,"Milan, MO"
1386,40.2023281,-93.12530977,Poole Hardware,"Milan, MO"
1387,50.78927457,7.325246167,Wohnpark Felder,Hennef
1388,40.20449965,-93.1170561,Levee Laundry,"Milan, MO"
1389,40.2045444,-93.11707657,Heads Car Wash,"Milan, MO"
1390,47.6419512,-117.1958955,Spokane Valley Adventist Church,WA
1391,40.2074054,-93.11671705,Dollar General,"Milan, MO"
1392,40.20784603,-93.11688273,Great Western Bank,"Milan, MO"
1393,40.20642455,-93.12538278,Forest Grove Park,"Milan, MO"
1394,48.0102052,-122.5261028,Webbs Department Store ,"Freeland, WA"
1395,43.10690484,-73.73735905,Benson's Pet Center,"Saratoga Springs, NY"
1396,31.79417812,-85.97856742,Waffle House,"Troy, AL"
1397,48.00721813,-122.4617565,Bayview Farm & Garden ,"Langley, WA"
1398,48.00746292,-122.4613908,Open Door Gallery,"Bay View, WA"
1399,42.69368914,-83.13512206,George's Coney Island,"Rochester, MI"
1400,37.67515492,-97.39685525,Day By Day Calendar Co  ,"Wichita, KS"
1401,31.85149067,-81.58397563,China Super Buffet,"Hinesville, GA"
1402,42.24762438,-84.40825938,Bead Culture,"Jackson, MI"
1403,42.1440906,-72.56647527,Heavenly Grooming,"Springfield, MA"
1404,41.95280237,-91.72570635,Subway,"Cedar Rapids, IA"
1405,38.65877547,-87.50642443,KFC/Taco Bell,"Vincennes, IN"
1406,42.5518386,-83.0689354,Raphaels Salon & Spa,"Sterling-Heights, MI"
1407,33.74346923,-117.6594973,Silverado Fire Station,"Silverado, CA"
1408,40.18305508,-93.1348725,Junction Cafe,"Milan, MO"
1409,44.77297211,-85.4846344,Aerie,"Williamsburg, MI"
1410,34.62288582,-98.16986907,The Hanson Farm,"Lawton, OK"
1411,39.80360713,-89.72905747,House Of Do's,"Springfield, IL"
1412,33.97641456,-118.0375493,Destiny Church,"Whittier, CA"
1413,33.97690835,-118.0371898,Wells Fargo Bank,"Whittier, CA"
1414,13.5649444,144.8455934,John B's Mart,Dededo
1415,39.79168208,-89.70324143,Robert S Burris DMD,"Springfield, IL"
1416,26.40021688,-98.15954238,Sanpiper Resort,"Edinburg, TX"
1417,-41.28894043,174.007076,Seabreeze,Picton
1418,38.25787113,-85.62314987,St. Matthews Little League,"Louisville, KY"
1419,42.42854635,-82.90994252,Da Edaordor,"Grosse Pointe Woods, MI"
1420,42.42854635,-82.90994252,Da Edoardo,"Grosse Pointe Woods, MI"
1421,29.99023139,-90.09955298,Ms. Gretchen's,"New Orleans, LA"
1422,47.82682669,-122.2761804,Jamba Juice,"Lynnwood, WA"
1423,-37.7731184,144.9610768,Tandoori Nights,"Melbourne, Victoria"
1424,49.28174489,7.23599839,Alexis,Kirkel
1425,49.29505124,7.24740386,Achilles Grill,Kirkel
1426,-22.96145262,-43.20709023,Olympe Restaurant,"Lagoa, Rio de Janeiro"
1427,53.81881972,14.96712327,Cmentarz,null
1428,53.05033548,8.625069167,Deutsche Bank,Delmenhorst
1429,48.53948262,9.189394133,Pietzis Biotop,Reutlingen
1430,27.69699684,-82.73597449,Bonnie's Bubbles Coin Laundry,"St. Pete Beach, FL"
1431,55.90799993,37.54921245,Macho Restaurant,Moscow
1432,47.39147308,9.464179783,Breitenebnet City,Trogen
1433,36.84955777,-76.20875285,Soap N Suds,"Norfolk, VA"
1434,39.95223726,-93.16653013,Purdin,"Purdin, MO"
1435,39.57881738,-84.31168503,Dairy Queen,"Carlisle, OH"
1436,39.57881738,-84.31168503,Dairy Queen,"Carlisle, OH"
1437,39.57881738,-84.31168503,Dollar General,"Carlisle, OH"
1438,39.5788977,-84.3118013,Dollar General,"Carlisle, OH"
1439,39.5788977,-84.3118013,Cassano's Pizza & Subs,"Carlisle, OH"
1440,39.57891708,-84.31177445,Simply Brown Tanning Salon,"Carlisle, OH"
1441,41.40542958,-72.89906495,Nails 3000,"Hamden, CT"
1442,42.20973378,-71.42701454,Subway,"Holliston, MA"
1443,45.16563948,6.428045083,Comptoir Cyrill',Valloire
1444,41.52811448,-72.87286367,Sweden,"Cheshire, CT"
1445,39.00097353,-93.74047427,Subway,"Higginsville, MO"
1446,42.52817163,-82.88289243,Friend Joes House,"St. Clair Shores, MI"
1447,18.40069729,-65.96941566,Loma Alta Village,Carolina
1448,47.15914368,8.30930656,test,Hochdorf
1449,41.9198334,-73.98498845,At Home Antiques,"Kingston, NY"
1450,-34.47222125,-57.85198765,Hotel Rivera,"Colonia del Sacramento, Colonia"
1451,34.85853379,-111.7659706,Starbucks,"Sedona, AZ"
1452,41.96957369,-91.73109233,Pet Playhouse,"Cedar Rapids, IA"
1453,48.02800447,-122.5390841,Beachfire Grill,"Freeland, WA"
1454,43.30505326,-73.65530491,Talk of the Town,"Glens Falls, NY"
1455,48.43865272,-123.506047,Rogers Video,Langford
1456,36.15154628,-115.126808,Home Sweet ZOO,"Las Vegas, NV"
1457,33.85224775,-84.32693068,Casa Cortez,"Atlanta, GA"
1458,29.26340922,-81.0778048,7 Eleven,"Ormond Beach, FL"
1459,-34.46948613,-57.85220773,Patrimonio,"Colonia del Sacramento, Colonia"
1460,34.05983674,-118.0893619,La Vie,"Rosemead, CA"
1461,40.48010365,-105.043495,Budweiser Events Center,"Fort Collins, CO"
1462,46.77267261,7.636249065,My Home,Steffisburg
1463,49.39054828,9.05409049,Zwingenberg,Neckargerach
1464,52.02813216,8.903893232,B\\u00e4ckerei Dr\\u00f6ge,Lemgo
1465,48.40883637,2.694549556,The Ragonnet Home,Fontainebleau
1466,40.40286808,-74.02730095,Valley Cleaners,"Atlantic Highlands, NJ"
1467,51.35935363,1.024181083,Tea & Times,null
1468,40.41170636,-74.03878734,Racestar,"Atlantic Highlands, NJ"
1469,53.29004484,-6.24785125,Nando's,Dun Laoghaire
1470,29.79029187,-95.81947768,Katy church of Christ,"Katy, TX"
1471,45.11929416,6.41933405,Caprices Des Neiges,Bonnenuit
1472,40.88492423,-73.24400002,Kings Park Post Office,"Kings Park, NY"
1473,63.29209679,12.46135169,??nn station,null
1474,63.32281168,12.5382564,Nissev??gen,null
1475,38.5677699,-90.34298688,Big Idea Clinic,"Webster Groves, MO"
1476,51.16035298,0.5523115,Lloyds Pharmacy,Staplehurst
1477,51.16009333,0.552598683,Headquarters,Staplehurst
1478,51.1599038,0.55247505,Post Office,Staplehurst
1479,51.15985382,0.55244755,JMH Flooring,Staplehurst
1480,51.15984123,0.55244755,Flower Boo,Staplehurst
1481,51.15951482,0.552389667,EMD Law LLP Solicitors,Staplehurst
1482,51.15893623,0.5524686,Crutch Bros. Removals & Storage,Staplehurst
1483,51.15880528,0.552510667,Big Ben,Staplehurst
1484,51.1580893,0.552533483,All Saints Church,Staplehurst
1485,51.1580893,0.552533483,All Saints Church Graveyard,Staplehurst
1486,51.15835937,0.552549417,Peter Jones Opticians,Staplehurst
1487,51.1587518,0.55256235,W.J.Crouch Family Butcher,Staplehurst
1488,51.1590905,0.552567133,Radfords Estate Agents,Staplehurst
1489,51.15984055,0.552548583,The United Reformed Church,Staplehurst
1490,40.34538432,-84.97617703,Bluff Point Friends Church,"Portland, IN"
1491,51.16002492,0.552518067,Doves Funerals,Staplehurst
1492,51.16002492,0.552518067,Forge House Dental Practice,Staplehurst
1493,51.1602057,0.552557183,Happy Valley,Staplehurst
1494,51.16028775,0.552486483,Beautique,Staplehurst
1495,51.16030078,0.552499917,Kingford Solicitors,Staplehurst
1496,51.16030078,0.552499917,The Cottage Bakery,Staplehurst
1497,51.16040462,0.552503933,Pearson Stewart and Partners,Staplehurst
1498,51.16040448,0.552525333,Ward & Partners Estate Agents,Staplehurst
1499,51.16045297,0.55249425,Spuds\\u00a0&\\u00a0Buds,Staplehurst
1500,51.16045297,0.55249425,Heart Of Kent Hospice,Staplehurst
1501,41.80337584,-72.71431672,Wendy's,"Hartford, CT"
1502,51.1605431,0.552485867,Physiotherapy & Sports Injury Clinic,Staplehurst
1503,51.1605431,0.552485867,Nicky's Beauty Salon,Staplehurst
1504,51.16056848,0.552490033,Michael Hair Stylist,Staplehurst
1505,51.16094608,0.552382171,Staplehurst Village Sign,Staplehurst
1506,51.16083018,0.55218355,Wine Rack,Staplehurst
1507,51.16036647,0.55220405,Martins,Staplehurst
1508,51.16039939,0.551896691,Spar,Staplehurst
1509,42.10374289,-88.10513967,The Kayler Farm,"Barrington, IL"
1510,46.41871869,7.271146774,Cheeserii ,Saanen
1511,46.30935578,16.33985065,Zlatne Ruke,Varasd
1512,38.94094092,-121.0934979,BevMo!,"North Auburn, CA"
1513,42.27387987,-83.7758207,O'Reilly Auto Parts,"Ann Arbor, MI"
1514,41.92405933,-84.63219988,Goldstar,"Hillsdale, MI"
1515,42.31872115,-83.67926896,Integrated Health Associates (Central Office),"Ann Arbor, MI"
1516,46.79617993,-71.17634812,St-Hubert,Levis
1517,39.98208572,-105.2473551,Arapahoe Vision Center,"Boulder, CO"
1518,9.00410413,-79.53341829,Farmacia Arrocha,Panama City
