id,created_at,lng,lat,photos_count,checkins_count,users_count,radius_meters,highlights_count,items_count,max_items_count,spot_categories
952,2009-03-24T17:32:21Z,-97.74911642,30.39080142,20,216,154,50,0,10,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
953,2009-03-24T17:32:49Z,-71.11624002,42.382797,1,15,9,75,0,0,10,"[{'url': '/categories/37', 'name': 'Playground'}]"
954,2009-03-24T17:39:48Z,-97.75001764,30.39189511,12,328,243,75,1,10,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]"
955,2009-03-24T17:42:25Z,-71.11559361,42.3759613,0,37,32,50,0,4,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
956,2009-03-24T17:43:56Z,-71.1151886,42.37595139,15,360,348,50,2,9,10,"[{'url': '/categories/185', 'name': 'Castle'}]"
957,2009-03-24T17:48:15Z,-71.11828923,42.37443754,7,374,364,50,0,7,10,"[{'url': '/categories/141', 'name': 'Hall'}]"
958,2009-03-24T17:48:46Z,-97.04084157,32.6306498,2,12,10,100,0,2,10,"[{'url': '/categories/114', 'name': 'Lake & Pond'}]"
959,2009-03-24T17:51:14Z,-97.04000472,32.6304996,1,29,22,75,1,1,10,"[{'url': '/categories/86', 'name': 'Seafood'}]"
960,2009-03-24T17:51:19Z,-71.11964107,42.37418391,0,87,64,100,0,4,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]"
961,2009-03-24T17:53:31Z,-71.12027943,42.3742711,6,180,120,50,1,9,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
962,2009-03-24T17:55:51Z,-71.12138985,42.37362383,4,84,51,100,0,8,10,"[{'url': '/categories/103', 'name': 'Theatre'}]"
963,2009-03-24T18:19:05Z,-90.18983602,38.62593412,3,73,59,75,0,4,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
964,2009-03-24T18:31:45Z,-86.88638448,40.4129076,1,18,9,100,0,1,10,"[{'url': '/categories/165', 'name': 'Plaza / Square'}]"
965,2009-03-24T18:57:47Z,-90.18500805,38.62464093,211,1135,830,150,9,10,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
966,2009-03-24T19:30:45Z,-122.4224782,37.74423837,11,233,151,50,0,10,10,"[{'url': '/categories/909', 'name': 'Ice Cream'}]"
967,2009-03-24T19:44:25Z,-71.12046718,42.37244367,2,81,47,150,0,5,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
968,2009-03-24T19:48:20Z,-71.11739873,42.37158537,0,26,22,75,0,2,10,"[{'url': '/categories/60', 'name': 'Other - Architecture'}]"
969,2009-03-24T19:52:21Z,-73.48100423,41.38010143,3,202,89,300,0,4,10,"[{'url': '/categories/11', 'name': 'Mall'}]"
970,2009-03-24T19:57:13Z,-122.1365118,37.42339253,9,385,212,50,0,10,10,"[{'url': '/categories/36', 'name': 'Technology'}]"
971,2009-03-24T20:04:40Z,-71.11742018,42.37311958,6,62,51,75,0,4,10,"[{'url': '/categories/80', 'name': 'Dessert'}]"
972,2009-03-24T20:06:27Z,-71.11884981,42.37337347,2,88,57,100,0,6,10,"[{'url': '/categories/165', 'name': 'Plaza / Square'}]"
973,2009-03-24T20:08:41Z,-71.11926555,42.37345218,6,101,79,75,0,4,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]"
974,2009-03-24T20:12:06Z,-71.11996293,42.37495273,4,76,54,100,0,3,10,"[{'url': '/categories/162', 'name': 'Cemetery'}]"
975,2009-03-24T20:13:43Z,-71.11950427,42.3754263,1,58,31,75,0,1,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]"
976,2009-03-24T20:16:29Z,-71.12038672,42.37636155,2,63,36,75,0,5,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
977,2009-03-24T20:19:29Z,-71.11997366,42.3765379,1,49,22,50,0,3,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
978,2009-03-24T20:20:55Z,-71.12098217,42.37679945,1,69,33,75,0,6,10,"[{'url': '/categories/38', 'name': 'City Park'}]"
979,2009-03-24T20:23:27Z,-71.12276315,42.37740038,3,67,31,50,1,4,10,"[{'url': '/categories/43', 'name': 'Antique Hotel'}]"
980,2009-03-24T20:23:38Z,-73.52271795,41.39295458,0,28,21,150,0,3,10,"[{'url': '/categories/437', 'name': ""Trader Joe's""}]"
981,2009-03-24T20:28:15Z,-71.122334,42.37558722,0,60,32,75,0,4,10,"[{'url': '/categories/138', 'name': 'Campus Commons'}]"
982,2009-03-24T20:30:56Z,-71.12252712,42.3749113,0,55,24,75,0,5,10,"[{'url': '/categories/103', 'name': 'Theatre'}]"
983,2009-03-24T20:32:59Z,-71.12196922,42.37451433,1,54,40,75,1,5,10,"[{'url': '/categories/80', 'name': 'Dessert'}]"
984,2009-03-24T20:49:06Z,-122.3500156,47.65047916,43,756,581,75,2,10,10,"[{'url': '/categories/59', 'name': 'Other - Art & Culture'}]"
985,2009-03-24T20:52:57Z,-122.3495007,47.64948605,36,553,456,50,0,10,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
986,2009-03-24T20:56:16Z,-122.3486128,47.64932997,37,428,396,75,0,10,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
987,2009-03-24T22:15:18Z,-96.94762945,32.9400587,1,102,21,75,0,6,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
988,2009-03-24T22:33:27Z,-71.11673355,42.37640316,13,386,359,50,0,10,10,"[{'url': '/categories/142', 'name': 'Lab'}]"
989,2009-03-24T22:38:49Z,-122.3222065,37.5113368,0,37,19,75,0,6,10,"[{'url': '/categories/63', 'name': 'Monument'}]"
990,2009-03-24T22:49:10Z,-81.22557162,42.99627183,2,330,9,50,0,6,10,"[{'url': '/categories/185', 'name': 'Castle'}]"
991,2009-03-24T23:29:29Z,-97.11429118,32.72450565,3,52,25,75,0,4,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]"
992,2009-03-24T23:36:29Z,-122.154665,37.44275808,6,49,30,150,0,6,10,"[{'url': '/categories/212', 'name': 'Science Museum'}]"
993,2009-03-24T23:38:18Z,-122.3464751,47.64893888,0,33,26,75,0,6,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]"
994,2009-03-24T23:44:06Z,-122.3841548,47.58200168,4,95,41,50,0,7,10,"[{'url': '/categories/106', 'name': 'Grocery'}]"
995,2009-03-24T23:46:10Z,-97.34835148,32.78454155,48,677,482,75,2,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]"
996,2009-03-24T23:51:03Z,-122.1604156,37.44344472,3,154,102,75,0,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]"
997,2009-03-25T00:18:23Z,-81.21861933,42.99674392,1,36,6,150,0,2,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]"
998,2009-03-25T00:26:32Z,-73.96211871,40.8001294,0,12,12,75,0,2,10,"[{'url': '/categories/82', 'name': 'French'}]"
999,2009-03-25T00:29:46Z,-86.90045267,40.42055453,2,12,9,50,0,1,10,"[{'url': '/categories/51', 'name': 'Sculpture'}]"
